Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,anomaly_score,is_anomaly
25/10/2004,10.00.00,3.2,1317.0,-200.0,19.5,1283.0,487.0,518.0,114.0,1812.0,1601.0,20.5,60.2,1.4346,,,0.18974685831198074,0
25/10/2004,11.00.00,3.0,1305.0,-200.0,18.2,1245.0,529.0,524.0,108.0,1742.0,1539.0,19.3,66.2,1.4706,,,0.17496868942214577,0
25/10/2004,12.00.00,3.5,1351.0,-200.0,20.0,1298.0,565.0,498.0,111.0,1821.0,1577.0,20.0,63.9,1.4805,,,0.1699748152874837,0
25/10/2004,13.00.00,4.0,1438.0,-200.0,24.8,1425.0,558.0,451.0,126.0,1971.0,1732.0,21.4,59.4,1.4928,,,0.14260264126592892,0
25/10/2004,14.00.00,3.8,1454.0,-200.0,23.1,1380.0,568.0,457.0,117.0,1947.0,1672.0,21.5,60.9,1.5398,,,0.14894270323105963,0
25/10/2004,15.00.00,4.2,1512.0,-200.0,25.5,1441.0,605.0,432.0,119.0,2034.0,1744.0,21.6,60.9,1.5551,,,0.12619947451888902,0
25/10/2004,16.00.00,5.0,1584.0,-200.0,32.0,1597.0,666.0,392.0,125.0,2176.0,1845.0,21.6,62.0,1.5784,,,0.0772138627257204,0
25/10/2004,17.00.00,7.9,1816.0,-200.0,46.3,1897.0,814.0,330.0,158.0,2641.0,2164.0,21.7,61.9,1.592,,,-0.025890882199335885,1
25/10/2004,18.00.00,8.4,1824.0,-200.0,44.5,1862.0,860.0,340.0,149.0,2567.0,2106.0,21.0,64.9,1.5987,,,-0.03560296885496017,1
25/10/2004,19.00.00,8.0,1744.0,-200.0,41.0,1793.0,820.0,352.0,136.0,2469.0,2007.0,20.0,68.6,1.5882,,,-0.03602180981636782,1
25/10/2004,20.00.00,6.4,1588.0,-200.0,32.5,1610.0,742.0,400.0,112.0,2230.0,1791.0,19.3,71.4,1.5805,,,0.030945762147305156,0
25/10/2004,21.00.00,3.5,1319.0,-200.0,19.1,1273.0,492.0,511.0,87.0,1806.0,1444.0,18.5,73.4,1.5461,,,0.15514855538153827,0
25/10/2004,22.00.00,3.5,1313.0,-200.0,19.6,1285.0,464.0,505.0,82.0,1803.0,1373.0,17.7,75.6,1.5226,,,0.1513958384161428,0
25/10/2004,23.00.00,1.9,1073.0,-200.0,10.7,1005.0,258.0,661.0,67.0,1488.0,1110.0,18.5,70.4,1.487,,,0.21411297261758017,0
26/10/2004,00.00.00,2.2,1119.0,-200.0,12.2,1056.0,311.0,624.0,68.0,1562.0,1099.0,17.0,76.1,1.4582,,,0.20589584910716646,0
26/10/2004,01.00.00,1.6,989.0,-200.0,8.0,900.0,231.0,737.0,60.0,1401.0,968.0,16.8,74.9,1.4258,,,0.21917583505435206,0
26/10/2004,02.00.00,1.0,912.0,-200.0,5.5,788.0,127.0,822.0,48.0,1331.0,847.0,15.5,78.5,1.3782,,,0.21282275871282047,0
26/10/2004,05.00.00,0.9,902.0,-200.0,5.9,809.0,138.0,835.0,46.0,1355.0,834.0,14.8,79.4,1.3312,,,0.2065656404260156,0
26/10/2004,06.00.00,1.4,981.0,-200.0,8.6,923.0,228.0,730.0,54.0,1425.0,956.0,15.7,77.0,1.3591,,,0.19712403889437247,0
26/10/2004,07.00.00,3.0,1267.0,-200.0,18.7,1260.0,383.0,572.0,82.0,1776.0,1259.0,16.2,75.9,1.3872,,,0.16377899112226546,0
26/10/2004,08.00.00,4.5,1392.0,-200.0,25.0,1429.0,581.0,469.0,93.0,1990.0,1494.0,16.3,75.9,1.3991,,,0.09057062129517235,0
26/10/2004,09.00.00,3.8,1308.0,-200.0,19.6,1285.0,545.0,522.0,95.0,1781.0,1458.0,17.7,70.6,1.4202,,,0.1521573176304437,0
26/10/2004,10.00.00,3.4,1313.0,-200.0,20.8,1318.0,593.0,511.0,120.0,1820.0,1491.0,18.3,67.6,1.4103,,,0.1673461015859089,0
26/10/2004,11.00.00,3.5,1350.0,-200.0,20.1,1299.0,602.0,518.0,132.0,1784.0,1560.0,20.1,62.0,1.4409,,,0.18541544367402335,0
26/10/2004,12.00.00,4.4,1477.0,-200.0,26.7,1471.0,624.0,455.0,146.0,2031.0,1750.0,22.6,54.5,1.4737,,,0.12345461301832661,0
26/10/2004,13.00.00,4.0,1409.0,-200.0,23.6,1393.0,546.0,484.0,157.0,1874.0,1709.0,24.6,47.1,1.4378,,,0.16653604332939365,0
26/10/2004,14.00.00,4.5,1495.0,-200.0,26.4,1465.0,597.0,451.0,158.0,2043.0,1786.0,24.9,48.3,1.4942,,,0.137000191499151,0
26/10/2004,15.00.00,5.3,1606.0,-200.0,30.9,1573.0,688.0,419.0,175.0,2165.0,1900.0,24.9,50.0,1.5522,,,0.08221721878602684,0
26/10/2004,16.00.00,5.8,1669.0,-200.0,32.8,1615.0,760.0,404.0,166.0,2232.0,1963.0,24.0,55.0,1.6211,,,0.04865436667233747,0
26/10/2004,17.00.00,8.4,1822.0,-200.0,45.9,1890.0,918.0,347.0,187.0,2641.0,2161.0,23.2,58.7,1.651,,,-0.051730739303044726,1
26/10/2004,18.00.00,9.5,1908.0,-200.0,52.1,2007.0,952.0,325.0,180.0,2775.0,2372.0,22.5,61.5,1.6579,,,-0.06430776402653637,1
26/10/2004,19.00.00,6.2,1664.0,-200.0,36.6,1699.0,685.0,385.0,134.0,2305.0,2062.0,22.2,61.0,1.6071,,,0.022096790238443464,0
26/10/2004,20.00.00,5.0,1465.0,-200.0,24.0,1404.0,561.0,468.0,127.0,1962.0,1736.0,22.6,58.3,1.5829,,,0.1286046196208911,0
26/10/2004,21.00.00,2.1,1076.0,-200.0,9.8,972.0,239.0,691.0,95.0,1506.0,1192.0,21.0,57.4,1.4098,,,0.27201117500485084,0
26/10/2004,22.00.00,1.4,1055.0,-200.0,7.9,895.0,175.0,758.0,79.0,1468.0,1043.0,19.8,63.7,1.4524,,,0.2580757643328111,0
26/10/2004,23.00.00,1.6,1075.0,-200.0,7.5,878.0,169.0,734.0,78.0,1495.0,948.0,17.7,78.8,1.5855,,,0.25220417729482375,0
27/10/2004,00.00.00,2.0,1135.0,-200.0,9.2,948.0,215.0,685.0,80.0,1569.0,992.0,17.6,80.5,1.6062,,,0.2516060364849621,0
27/10/2004,01.00.00,1.2,998.0,-200.0,5.7,799.0,115.0,786.0,67.0,1435.0,867.0,17.4,81.3,1.6066,,,0.2563533421413467,0
27/10/2004,02.00.00,0.8,953.0,-200.0,4.4,734.0,94.0,861.0,61.0,1401.0,825.0,17.4,81.0,1.6012,,,0.24398188629760964,0
27/10/2004,05.00.00,0.7,967.0,-200.0,5.1,767.0,132.0,833.0,56.0,1416.0,866.0,16.8,81.3,1.5447,,,0.22467084144205945,0
27/10/2004,06.00.00,1.7,1164.0,-200.0,10.5,997.0,295.0,641.0,68.0,1606.0,1113.0,17.6,78.8,1.5723,,,0.21013325059084326,0
27/10/2004,07.00.00,3.4,1421.0,-200.0,20.6,1313.0,517.0,502.0,101.0,1983.0,1384.0,18.0,75.7,1.5527,,,0.1641227757856092,0
27/10/2004,08.00.00,4.9,1465.0,-200.0,28.5,1515.0,555.0,454.0,119.0,2119.0,1516.0,18.0,74.8,1.5281,,,0.1069686720741202,0
27/10/2004,09.00.00,2.7,1189.0,-200.0,12.7,1075.0,429.0,614.0,108.0,1652.0,1222.0,18.2,74.0,1.5343,,,0.22202978002457952,0
27/10/2004,10.00.00,3.2,1278.0,-200.0,16.1,1182.0,561.0,585.0,132.0,1734.0,1354.0,19.7,65.4,1.4854,,,0.2034650728963172,0
27/10/2004,11.00.00,2.7,1169.0,-200.0,14.9,1144.0,427.0,611.0,130.0,1666.0,1291.0,21.0,57.9,1.4267,,,0.23879125188271616,0
27/10/2004,12.00.00,3.2,1214.0,-200.0,16.8,1203.0,445.0,580.0,129.0,1739.0,1308.0,20.7,58.6,1.4142,,,0.22231610645902777,0
27/10/2004,13.00.00,4.1,1351.0,-200.0,21.8,1345.0,538.0,502.0,117.0,1923.0,1420.0,19.5,67.1,1.506,,,0.15869466648239217,0
27/10/2004,14.00.00,3.6,1340.0,-200.0,18.6,1256.0,556.0,537.0,119.0,1842.0,1297.0,18.5,76.2,1.6045,,,0.18244903501487042,0
27/10/2004,15.00.00,2.8,1157.0,-200.0,14.5,1131.0,370.0,623.0,113.0,1675.0,1157.0,19.6,69.7,1.5675,,,0.24085971467479145,0
27/10/2004,16.00.00,2.1,1118.0,-200.0,13.4,1096.0,257.0,647.0,102.0,1649.0,1130.0,19.9,65.3,1.5066,,,0.2519139095357714,0
27/10/2004,17.00.00,2.4,1150.0,-200.0,15.8,1173.0,266.0,608.0,101.0,1711.0,1195.0,20.0,63.3,1.4622,,,0.2500961433317922,0
27/10/2004,18.00.00,3.6,1247.0,-200.0,20.7,1315.0,403.0,544.0,116.0,1874.0,1341.0,19.2,66.4,1.4592,,,0.19706072013891507,0
27/10/2004,19.00.00,2.6,1194.0,-200.0,16.6,1198.0,275.0,587.0,101.0,1732.0,1228.0,19.3,67.5,1.4977,,,0.2401244099610118,0
27/10/2004,20.00.00,2.8,1184.0,-200.0,15.3,1157.0,338.0,586.0,94.0,1685.0,1273.0,18.2,71.4,1.4776,,,0.23510836782172,0
27/10/2004,21.00.00,1.4,990.0,-200.0,8.0,898.0,176.0,748.0,75.0,1442.0,1006.0,17.8,71.2,1.4396,,,0.2516746966230622,0
27/10/2004,22.00.00,1.1,933.0,-200.0,5.8,803.0,159.0,842.0,69.0,1369.0,898.0,17.6,69.9,1.3969,,,0.24568162278361028,0
27/10/2004,23.00.00,1.3,968.0,-200.0,7.0,858.0,147.0,796.0,60.0,1388.0,894.0,16.0,75.9,1.3721,,,0.23524242951166535,0
28/10/2004,00.00.00,0.9,861.0,-200.0,4.5,735.0,99.0,925.0,58.0,1287.0,789.0,16.9,72.0,1.3749,,,0.24484903442558598,0
28/10/2004,01.00.00,1.0,904.0,-200.0,5.2,774.0,98.0,878.0,51.0,1329.0,805.0,15.7,76.3,1.3519,,,0.22529843292615476,0
28/10/2004,02.00.00,0.9,866.0,-200.0,4.4,734.0,109.0,899.0,45.0,1299.0,770.0,14.8,78.7,1.3169,,,0.21385898319360624,0
28/10/2004,05.00.00,0.8,905.0,-200.0,5.2,776.0,163.0,851.0,48.0,1327.0,825.0,15.2,78.0,1.3382,,,0.19457864973142336,0
28/10/2004,06.00.00,1.6,1055.0,-200.0,10.0,977.0,326.0,703.0,61.0,1506.0,1013.0,15.5,77.2,1.3502,,,0.19107863433699557,0
28/10/2004,07.00.00,3.4,1328.0,-200.0,20.0,1296.0,640.0,527.0,88.0,1829.0,1341.0,15.7,76.4,1.3558,,,0.1232812634016236,0
28/10/2004,08.00.00,4.4,1401.0,-200.0,25.8,1449.0,736.0,477.0,102.0,1969.0,1528.0,16.0,76.4,1.3751,,,0.07169963790921952,0
28/10/2004,09.00.00,3.5,1291.0,-200.0,20.0,1296.0,667.0,529.0,97.0,1752.0,1432.0,16.7,73.8,1.3886,,,0.12664997804955125,0
28/10/2004,10.00.00,3.4,1316.0,-200.0,20.6,1314.0,677.0,526.0,116.0,1780.0,1499.0,18.6,66.3,1.4047,,,0.1465786090238952,0
28/10/2004,11.00.00,2.4,1116.0,-200.0,12.2,1057.0,425.0,639.0,112.0,1532.0,1236.0,20.4,58.1,1.3762,,,0.2284651519396545,0
28/10/2004,12.00.00,2.3,1139.0,-200.0,13.1,1088.0,349.0,625.0,101.0,1580.0,1180.0,20.6,57.3,1.3792,,,0.24235697057598432,0
28/10/2004,13.00.00,2.6,1165.0,-200.0,14.5,1131.0,332.0,609.0,99.0,1640.0,1196.0,21.6,53.6,1.3669,,,0.23484474412447132,0
28/10/2004,14.00.00,2.9,1260.0,-200.0,17.5,1224.0,412.0,571.0,113.0,1731.0,1301.0,21.4,55.6,1.4015,,,0.2183297160704864,0
28/10/2004,15.00.00,4.4,1475.0,-200.0,25.9,1451.0,631.0,455.0,122.0,1991.0,1646.0,20.7,63.0,1.5204,,,0.11628037256798929,0
28/10/2004,16.00.00,5.0,1521.0,-200.0,26.6,1470.0,677.0,446.0,139.0,1977.0,1720.0,21.3,61.9,1.5463,,,0.11358066880516438,0
28/10/2004,17.00.00,6.5,1633.0,-200.0,35.3,1671.0,761.0,398.0,149.0,2271.0,1852.0,20.8,64.0,1.5522,,,0.021646373533201535,0
28/10/2004,18.00.00,5.9,1463.0,-200.0,28.2,1508.0,650.0,468.0,136.0,2092.0,1670.0,20.3,66.7,1.5656,,,0.09136506189461158,0
28/10/2004,19.00.00,2.7,1140.0,-200.0,14.2,1122.0,262.0,619.0,103.0,1602.0,1208.0,19.7,64.5,1.4594,,,0.2527972749517985,0
28/10/2004,20.00.00,2.5,1147.0,-200.0,12.4,1065.0,292.0,651.0,112.0,1562.0,1160.0,19.4,64.0,1.4282,,,0.2567285399979605,0
28/10/2004,21.00.00,1.5,988.0,-200.0,6.6,839.0,177.0,805.0,88.0,1382.0,937.0,20.1,60.8,1.4152,,,0.26681203452507546,0
28/10/2004,22.00.00,1.0,924.0,-200.0,4.8,754.0,103.0,890.0,63.0,1327.0,783.0,20.4,60.4,1.4263,,,0.2557463062797845,0
28/10/2004,23.00.00,1.2,950.0,-200.0,5.4,782.0,127.0,862.0,69.0,1331.0,807.0,20.1,62.6,1.4543,,,0.2597498810391744,0
29/10/2004,00.00.00,1.0,926.0,-200.0,4.3,727.0,119.0,925.0,65.0,1326.0,729.0,19.9,64.9,1.4905,,,0.24913806053347215,0
29/10/2004,01.00.00,0.8,879.0,-200.0,2.9,645.0,83.0,1023.0,50.0,1288.0,612.0,18.2,74.7,1.5441,,,0.2240464094888845,0
29/10/2004,02.00.00,0.6,864.0,-200.0,2.5,621.0,65.0,1073.0,43.0,1286.0,574.0,18.4,73.8,1.5463,,,0.2117507009298643,0
29/10/2004,05.00.00,1.1,1009.0,-200.0,6.1,816.0,200.0,799.0,69.0,1430.0,856.0,18.5,76.4,1.6112,,,0.2378113142922066,0
29/10/2004,06.00.00,1.3,1069.0,-200.0,7.7,889.0,242.0,738.0,91.0,1469.0,976.0,19.3,71.6,1.5844,,,0.2544072955366301,0
29/10/2004,07.00.00,2.9,1311.0,-200.0,15.9,1178.0,366.0,574.0,111.0,1769.0,1208.0,20.2,66.9,1.5643,,,0.238646799203305,0
29/10/2004,08.00.00,3.7,1370.0,-200.0,22.8,1372.0,404.0,485.0,124.0,1945.0,1400.0,20.8,64.7,1.5692,,,0.18818531423097407,0
29/10/2004,09.00.00,3.0,1246.0,-200.0,16.6,1197.0,429.0,566.0,119.0,1746.0,1278.0,21.9,61.8,1.6021,,,0.21973641733618238,0
29/10/2004,10.00.00,1.4,1039.0,-200.0,8.4,917.0,169.0,735.0,77.0,1467.0,934.0,23.5,57.7,1.6515,,,0.2482249320231072,0
29/10/2004,11.00.00,2.6,1296.0,-200.0,13.9,1113.0,419.0,604.0,101.0,1736.0,1073.0,19.8,81.0,1.8538,,,0.2121516682862843,0
29/10/2004,12.00.00,4.2,1523.0,-200.0,24.9,1428.0,603.0,458.0,116.0,2114.0,1363.0,20.2,86.5,2.0224,,,0.12440693036614292,0
29/10/2004,13.00.00,5.1,1424.0,-200.0,22.4,1361.0,589.0,484.0,137.0,1983.0,1346.0,20.2,82.2,1.9184,,,0.13533491733411318,0
29/10/2004,14.00.00,5.5,1513.0,-200.0,26.1,1457.0,706.0,463.0,163.0,2125.0,1393.0,19.7,82.2,1.8669,,,0.10468343029200677,0
29/10/2004,15.00.00,4.5,1338.0,-200.0,18.1,1244.0,592.0,558.0,144.0,1847.0,1255.0,20.2,79.1,1.85,,,0.17268620219878772,0
29/10/2004,16.00.00,2.7,1214.0,-200.0,13.9,1113.0,305.0,616.0,118.0,1664.0,1213.0,20.1,75.4,1.751,,,0.25178194171380786,0
29/10/2004,17.00.00,3.1,1290.0,-200.0,18.5,1253.0,371.0,550.0,135.0,1807.0,1332.0,20.2,72.3,1.6893,,,0.21733962802788825,0
29/10/2004,18.00.00,4.2,1353.0,-200.0,20.9,1323.0,465.0,519.0,129.0,1860.0,1430.0,20.0,73.3,1.693,,,0.1994186921186989,0
29/10/2004,19.00.00,3.1,1130.0,-200.0,12.9,1082.0,390.0,647.0,128.0,1591.0,1102.0,18.3,74.9,1.5583,,,0.23393947720074576,0
29/10/2004,20.00.00,1.7,969.0,-200.0,6.7,843.0,227.0,828.0,103.0,1375.0,895.0,18.9,70.4,1.5259,,,0.26521602880445516,0
29/10/2004,21.00.00,1.8,1038.0,-200.0,7.0,856.0,284.0,801.0,116.0,1415.0,905.0,17.3,76.3,1.4919,,,0.25411073912498655,0
29/10/2004,22.00.00,1.7,1020.0,-200.0,7.3,869.0,211.0,793.0,95.0,1410.0,869.0,17.1,77.9,1.5081,,,0.27175577550595154,0
29/10/2004,23.00.00,2.1,1097.0,-200.0,9.1,944.0,297.0,716.0,107.0,1489.0,982.0,17.3,79.3,1.5569,,,0.268029101731203,0
30/10/2004,00.00.00,2.4,1123.0,-200.0,9.9,973.0,351.0,690.0,108.0,1520.0,999.0,17.3,79.9,1.5643,,,0.2504552848995482,0
30/10/2004,01.00.00,1.8,1023.0,-200.0,6.9,851.0,259.0,782.0,94.0,1413.0,881.0,16.9,80.6,1.5372,,,0.2575709189659542,0
30/10/2004,02.00.00,1.5,1015.0,-200.0,6.5,833.0,214.0,786.0,84.0,1400.0,868.0,16.9,81.4,1.551,,,0.2504384565756161,0
30/10/2004,05.00.00,1.0,922.0,-200.0,5.4,783.0,192.0,857.0,76.0,1367.0,825.0,16.7,79.7,1.503,,,0.24307239208197473,0
30/10/2004,06.00.00,1.4,989.0,-200.0,7.8,891.0,237.0,762.0,82.0,1453.0,901.0,16.8,79.0,1.4978,,,0.2401400577303459,0
30/10/2004,07.00.00,2.4,1149.0,-200.0,13.6,1103.0,413.0,622.0,94.0,1662.0,1090.0,16.8,79.8,1.5115,,,0.20605758159181997,0
30/10/2004,08.00.00,3.1,1202.0,-200.0,15.4,1160.0,455.0,585.0,102.0,1723.0,1165.0,16.9,79.9,1.5253,,,0.20993504543976022,0
30/10/2004,09.00.00,3.0,1206.0,-200.0,14.4,1131.0,493.0,592.0,106.0,1675.0,1201.0,17.4,79.3,1.5593,,,0.20475833972926555,0
30/10/2004,10.00.00,2.7,1224.0,-200.0,14.3,1126.0,482.0,596.0,108.0,1656.0,1231.0,18.0,76.6,1.5706,,,0.20469671411623008,0
30/10/2004,11.00.00,4.0,1371.0,-200.0,20.3,1305.0,599.0,521.0,152.0,1845.0,1461.0,21.2,64.4,1.6015,,,0.18467139377237668,0
30/10/2004,12.00.00,3.7,1327.0,-200.0,18.7,1259.0,481.0,539.0,160.0,1826.0,1434.0,22.4,60.8,1.6261,,,0.21068822902068024,0
30/10/2004,13.00.00,3.4,1301.0,-200.0,17.3,1218.0,406.0,553.0,133.0,1806.0,1399.0,22.6,61.1,1.6596,,,0.22675988711245276,0
30/10/2004,14.00.00,3.4,1301.0,-200.0,16.9,1208.0,419.0,560.0,147.0,1781.0,1417.0,23.6,57.3,1.645,,,0.22048336432019583,0
30/10/2004,15.00.00,3.2,1314.0,-200.0,16.4,1191.0,387.0,564.0,135.0,1777.0,1395.0,23.5,58.3,1.664,,,0.2346820856706231,0
30/10/2004,16.00.00,3.9,1394.0,-200.0,19.1,1272.0,461.0,526.0,135.0,1869.0,1442.0,22.9,61.6,1.7014,,,0.2072528417545001,0
30/10/2004,17.00.00,3.7,1385.0,-200.0,18.7,1260.0,493.0,528.0,129.0,1850.0,1425.0,22.3,64.3,1.7055,,,0.2056868918679528,0
30/10/2004,18.00.00,4.3,1440.0,-200.0,22.4,1362.0,532.0,486.0,117.0,1968.0,1496.0,21.6,68.0,1.7305,,,0.1581228083183258,0
30/10/2004,19.00.00,4.9,1493.0,-200.0,25.3,1437.0,581.0,470.0,116.0,2015.0,1551.0,21.2,67.4,1.6755,,,0.1147175392482207,0
30/10/2004,20.00.00,4.0,1319.0,-200.0,17.7,1230.0,494.0,551.0,109.0,1785.0,1381.0,20.8,65.8,1.6001,,,0.17878655171840724,0
30/10/2004,21.00.00,2.8,1187.0,-200.0,13.8,1110.0,392.0,612.0,96.0,1658.0,1229.0,20.4,64.8,1.5379,,,0.2148038334714813,0
30/10/2004,22.00.00,2.4,1119.0,-200.0,10.2,984.0,311.0,688.0,90.0,1539.0,1082.0,20.1,66.7,1.5548,,,0.23600591140112342,0
30/10/2004,23.00.00,1.9,1100.0,-200.0,8.6,924.0,236.0,744.0,82.0,1494.0,963.0,19.5,70.0,1.5711,,,0.2538136742824711,0
31/10/2004,00.00.00,2.0,1076.0,-200.0,7.9,895.0,270.0,757.0,86.0,1492.0,939.0,19.3,70.4,1.5578,,,0.25098342957176245,0
31/10/2004,01.00.00,1.5,972.0,-200.0,5.7,799.0,199.0,833.0,72.0,1425.0,825.0,19.7,68.6,1.5563,,,0.2469131030209622,0
31/10/2004,02.00.00,1.3,973.0,-200.0,6.4,828.0,146.0,818.0,61.0,1445.0,811.0,19.7,68.2,1.5484,,,0.24471175489394953,0
31/10/2004,05.00.00,0.5,817.0,-200.0,2.1,588.0,55.0,1134.0,37.0,1310.0,589.0,18.9,71.3,1.5449,,,0.1802495216324443,0
31/10/2004,06.00.00,0.4,791.0,-200.0,1.2,519.0,43.0,1291.0,31.0,1295.0,540.0,18.1,79.0,1.6224,,,0.1497539181338975,0
31/10/2004,07.00.00,0.4,819.0,-200.0,1.4,537.0,46.0,1264.0,30.0,1315.0,551.0,20.4,71.2,1.6834,,,0.15252790866168198,0
31/10/2004,08.00.00,0.9,972.0,-200.0,4.6,743.0,139.0,944.0,41.0,1477.0,742.0,20.6,70.7,1.6996,,,0.19679941423425146,0
31/10/2004,09.00.00,1.3,997.0,-200.0,5.7,797.0,169.0,812.0,64.0,1470.0,824.0,19.3,74.1,1.6391,,,0.243511061903676,0
31/10/2004,10.00.00,2.1,1194.0,-200.0,10.6,1000.0,254.0,653.0,74.0,1642.0,1059.0,22.2,64.4,1.7005,,,0.23151283782697896,0
31/10/2004,11.00.00,2.4,1240.0,-200.0,11.0,1014.0,303.0,628.0,77.0,1643.0,1144.0,23.0,64.6,1.7851,,,0.21076950685371204,0
31/10/2004,12.00.00,2.0,1117.0,-200.0,8.6,922.0,259.0,717.0,83.0,1585.0,994.0,24.3,57.4,1.7233,,,0.2507322319052377,0
31/10/2004,13.00.00,1.8,1141.0,-200.0,8.8,932.0,226.0,689.0,71.0,1595.0,1014.0,22.0,67.0,1.7441,,,0.23812784735703513,0
31/10/2004,14.00.00,1.5,1062.0,-200.0,7.5,880.0,161.0,719.0,62.0,1580.0,924.0,22.9,65.7,1.8148,,,0.23521133992889676,0
31/10/2004,15.00.00,1.6,1160.0,-200.0,11.6,1036.0,182.0,622.0,62.0,1727.0,1023.0,23.2,63.9,1.7957,,,0.20872042553941839,0
31/10/2004,16.00.00,2.2,1169.0,-200.0,10.1,983.0,289.0,672.0,79.0,1633.0,1033.0,23.0,62.3,1.7248,,,0.23355417608685525,0
31/10/2004,17.00.00,2.3,1185.0,-200.0,10.8,1006.0,340.0,666.0,93.0,1638.0,1065.0,22.4,63.2,1.6878,,,0.247571320244041,0
31/10/2004,18.00.00,6.6,1571.0,-200.0,30.3,1559.0,544.0,440.0,106.0,2277.0,1516.0,21.7,66.6,1.7077,,,0.041200161812946834,0
31/10/2004,19.00.00,4.7,1464.0,-200.0,22.4,1362.0,543.0,487.0,100.0,1987.0,1648.0,21.2,70.3,1.7476,,,0.11313572585290477,0
31/10/2004,20.00.00,4.1,1423.0,-200.0,20.6,1314.0,501.0,508.0,89.0,1912.0,1466.0,20.8,70.9,1.7203,,,0.14125155328674055,0
31/10/2004,21.00.00,4.1,1318.0,-200.0,17.5,1226.0,521.0,543.0,83.0,1848.0,1365.0,20.0,73.2,1.6965,,,0.13821743993326863,0
31/10/2004,22.00.00,2.7,1229.0,-200.0,13.9,1114.0,352.0,598.0,76.0,1723.0,1247.0,19.7,73.7,1.6708,,,0.18799126974491165,0
31/10/2004,23.00.00,2.6,1187.0,-200.0,13.6,1105.0,321.0,611.0,68.0,1700.0,1183.0,19.9,72.6,1.6681,,,0.18808136272522985,0
01/11/2004,00.00.00,3.2,1353.0,-200.0,15.9,1176.0,318.0,584.0,69.0,1723.0,2150.0,20.1,71.3,1.6564,,,0.18247731209702556,0
01/11/2004,01.00.00,3.7,1407.0,-200.0,17.8,1235.0,338.0,548.0,77.0,1780.0,2519.0,20.1,71.1,1.6498,,,0.16863799796198964,0
01/11/2004,02.00.00,3.5,1333.0,-200.0,16.7,1201.0,353.0,552.0,68.0,1767.0,1925.0,19.6,73.2,1.6543,,,0.16253694076894565,0
01/11/2004,05.00.00,2.7,1212.0,-200.0,15.0,1149.0,279.0,562.0,49.0,1710.0,1599.0,18.4,78.1,1.637,,,0.16858614255281673,0
01/11/2004,06.00.00,1.8,1061.0,-200.0,9.6,962.0,200.0,679.0,45.0,1554.0,1395.0,19.2,74.7,1.6398,,,0.19952541510477456,0
01/11/2004,07.00.00,1.3,1028.0,-200.0,7.8,890.0,180.0,733.0,51.0,1525.0,1323.0,19.4,75.1,1.6766,,,0.20507283669187987,0
01/11/2004,08.00.00,1.5,1067.0,-200.0,8.7,928.0,213.0,711.0,51.0,1564.0,1309.0,19.1,75.6,1.6519,,,0.1941297789931809,0
01/11/2004,09.00.00,1.9,1111.0,-200.0,9.8,970.0,266.0,667.0,62.0,1594.0,1441.0,20.3,71.1,1.6803,,,0.21305462538470266,0
01/11/2004,10.00.00,2.2,1189.0,-200.0,12.4,1065.0,247.0,609.0,74.0,1683.0,1830.0,23.1,61.3,1.7131,,,0.228549226571803,0
01/11/2004,11.00.00,2.6,1293.0,-200.0,13.9,1114.0,326.0,584.0,88.0,1702.0,1704.0,25.1,56.0,1.7565,,,0.22420133443974927,0
01/11/2004,12.00.00,2.7,1285.0,-200.0,12.5,1065.0,319.0,597.0,90.0,1686.0,1576.0,25.8,56.1,1.841,,,0.22711075066792163,0
01/11/2004,13.00.00,2.5,1236.0,-200.0,10.9,1011.0,320.0,631.0,91.0,1706.0,1305.0,23.7,68.2,1.9739,,,0.23257762914898028,0
01/11/2004,14.00.00,1.5,1082.0,-200.0,6.5,834.0,174.0,747.0,64.0,1562.0,991.0,23.1,70.8,1.98,,,0.2366181666031028,0
01/11/2004,15.00.00,2.0,1188.0,-200.0,9.4,954.0,216.0,664.0,72.0,1636.0,1148.0,23.9,66.3,1.9361,,,0.2436103128789207,0
01/11/2004,16.00.00,3.1,1348.0,-200.0,15.3,1157.0,376.0,564.0,88.0,1810.0,1307.0,23.8,65.0,1.8897,,,0.20436672773059983,0
01/11/2004,17.00.00,3.7,1394.0,-200.0,16.4,1193.0,496.0,547.0,110.0,1811.0,1386.0,23.2,65.6,1.8435,,,0.199631761081924,0
01/11/2004,18.00.00,4.0,1472.0,-200.0,19.8,1290.0,523.0,510.0,95.0,1942.0,1420.0,21.8,72.7,1.8789,,,0.14897131927172724,0
01/11/2004,19.00.00,4.1,1291.0,-200.0,15.8,1174.0,465.0,567.0,91.0,1746.0,1341.0,21.7,67.3,1.7256,,,0.16488405192093714,0
01/11/2004,20.00.00,3.1,1264.0,-200.0,14.5,1133.0,407.0,593.0,94.0,1750.0,1258.0,21.3,66.3,1.6594,,,0.2103057683975007,0
01/11/2004,21.00.00,3.2,1264.0,-200.0,14.7,1138.0,412.0,579.0,86.0,1733.0,1245.0,20.4,71.6,1.7004,,,0.19485109883848728,0
